timestamp,temperature,humidity,dew_point,feels_like,pressure,surface_pressure,clouds,wind_speed,wind_direction,wind_gust,precipitation,pm10,pm2_5,co,no2,so2,o3
2026-06-11 11:00:00+00:00,41.7,16,10.6,40.6,995.3,972.5,66,8.5,180,31.0,0.0,417.2,105.9,364.0,5.9,9.3,169.0
2026-06-11 12:00:00+00:00,41.7,17,11.6,40.6,994.1,971.3,25,10.8,95,24.5,0.0,369.7,109.4,399.0,16.3,7.2,140.0
2026-06-11 13:00:00+00:00,40.0,19,11.7,37.9,994.9,972.0,13,17.5,91,40.0,0.0,434.0,114.6,461.0,16.4,8.5,138.0
2026-06-11 14:00:00+00:00,37.1,31,17.0,36.2,996.3,973.1,2,22.7,94,51.1,0.0,516.0,129.9,538.0,16.5,10.2,136.0
2026-06-11 15:00:00+00:00,34.2,41,19.1,34.4,997.8,974.4,0,22.2,102,53.3,0.0,596.0,151.8,585.0,16.3,11.3,134.0
2026-06-11 16:00:00+00:00,31.2,53,20.6,32.7,999.3,975.6,0,17.8,104,50.4,0.0,590.5,154.1,578.0,15.4,11.1,133.0
2026-06-11 17:00:00+00:00,30.9,57,21.4,33.6,999.5,975.8,0,12.2,104,41.8,0.0,501.1,138.3,542.0,14.1,10.3,132.0
2026-06-11 18:00:00+00:00,27.7,67,20.9,30.3,998.9,975.0,0,11.2,120,32.8,0.0,370.7,113.6,500.0,13.0,9.6,129.0
2026-06-11 19:00:00+00:00,27.5,65,20.4,29.3,999.0,975.1,0,15.6,119,35.3,0.0,256.1,88.7,456.0,12.3,9.1,122.0
2026-06-11 20:00:00+00:00,27.0,67,20.3,29.0,999.6,975.6,0,13.6,127,37.4,0.0,183.5,68.9,406.0,11.8,8.6,114.0
2026-06-11 21:00:00+00:00,26.2,70,20.3,28.2,999.8,975.7,1,14.0,128,36.4,0.0,152.7,57.2,368.0,11.4,8.4,106.0
2026-06-11 22:00:00+00:00,26.1,70,20.1,28.3,1000.4,976.3,1,11.2,116,32.8,0.0,170.0,56.0,344.0,11.1,8.7,100.0
2026-06-11 23:00:00+00:00,26.1,68,19.9,28.3,1000.9,976.8,0,10.8,120,26.6,0.0,250.5,69.6,332.0,10.9,9.3,95.0
2026-06-12 00:00:00+00:00,26.2,68,19.9,27.9,1001.7,977.6,33,14.4,122,25.6,0.0,344.6,87.5,338.0,9.6,5.4,92.0
2026-06-12 01:00:00+00:00,25.9,72,20.5,28.3,1002.7,978.5,1,11.5,113,32.4,0.0,348.3,90.6,383.0,10.5,5.9,94.0
2026-06-12 02:00:00+00:00,26.8,70,20.8,29.2,1003.4,979.3,0,12.2,109,30.2,0.0,400.5,97.3,447.0,11.7,6.5,98.0
2026-06-12 03:00:00+00:00,28.1,66,21.2,30.6,1003.9,979.9,1,12.9,108,32.4,0.0,421.0,102.2,478.0,11.7,7.0,106.0
2026-06-12 04:00:00+00:00,29.8,61,21.4,32.1,1004.5,980.6,2,15.7,110,39.2,0.0,390.2,99.2,438.0,9.5,7.1,122.0
2026-06-12 05:00:00+00:00,31.8,53,20.9,33.9,1003.9,980.2,11,18.3,131,46.8,0.0,366.9,96.2,366.0,6.3,7.0,142.0
2026-06-12 06:00:00+00:00,33.1,47,20.2,35.9,1005.0,981.3,14,15.9,112,45.7,0.0,391.2,97.3,326.0,3.8,6.7,155.0
2026-06-12 07:00:00+00:00,33.7,45,20.0,37.1,1005.7,982.1,52,12.8,88,41.8,0.1,423.8,100.1,357.0,2.9,6.2,157.0
2026-06-12 08:00:00+00:00,33.3,44,19.3,34.5,1004.5,980.9,14,19.2,96,46.1,0.3,466.6,106.2,420.0,2.8,5.6,153.0
2026-06-12 09:00:00+00:00,31.8,47,19.2,34.2,1004.2,980.5,41,14.7,104,61.2,0.2,517.8,112.7,460.0,3.2,5.2,148.0
2026-06-12 10:00:00+00:00,33.1,44,19.4,35.3,1004.0,980.4,4,12.4,103,35.6,0.0,571.8,119.2,436.0,2.9,5.0,146.0
2026-06-12 11:00:00+00:00,32.8,45,19.2,33.9,1003.7,980.1,2,16.1,121,40.3,0.0,597.9,121.5,389.0,3.1,5.0,144.0
2026-06-12 12:00:00+00:00,33.8,44,20.0,35.5,1002.1,978.6,24,14.0,103,41.0,0.0,627.7,88.9,385.0,8.0,4.6,122.0
2026-06-12 13:00:00+00:00,33.0,48,20.4,35.3,1002.0,978.4,16,11.4,96,33.5,0.0,610.9,91.3,471.0,13.0,5.3,109.0
2026-06-12 14:00:00+00:00,31.7,53,21.1,34.6,1002.7,979.0,36,10.5,61,26.6,0.0,497.3,84.1,601.0,20.1,6.4,90.0
2026-06-12 15:00:00+00:00,31.1,56,21.2,34.1,1003.2,979.4,67,10.4,58,23.0,0.0,367.9,76.4,702.0,26.7,7.3,73.0
2026-06-12 16:00:00+00:00,30.6,57,21.2,33.5,1003.9,980.1,97,10.8,58,22.3,0.0,302.7,71.7,753.0,32.9,7.9,59.0
2026-06-12 17:00:00+00:00,30.1,59,21.1,32.8,1004.5,980.6,100,11.1,70,22.7,0.0,244.0,68.9,774.0,38.7,8.4,46.0
2026-06-12 18:00:00+00:00,25.4,73,20.3,27.6,1006.7,982.4,100,12.2,54,26.3,0.0,197.0,65.0,756.0,41.0,8.7,39.0
2026-06-12 19:00:00+00:00,24.9,78,20.9,27.3,1003.5,979.2,100,13.1,89,29.2,0.0,156.5,57.4,669.0,37.2,8.7,43.0
2026-06-12 20:00:00+00:00,25.0,79,21.2,29.1,1003.1,978.9,100,2.0,260,28.1,0.0,133.2,51.7,543.0,30.0,8.4,53.0
2026-06-12 21:00:00+00:00,25.3,77,21.0,28.5,1004.9,980.6,100,7.6,25,17.6,0.0,143.9,52.0,450.0,24.7,8.5,60.0
2026-06-12 22:00:00+00:00,21.6,89,19.8,23.3,1005.9,981.3,100,14.3,50,31.7,0.8,172.8,55.3,426.0,24.1,9.0,57.0
2026-06-12 23:00:00+00:00,21.6,98,21.2,25.3,1006.7,982.1,100,4.9,352,32.8,5.1,197.9,59.8,436.0,25.4,9.8,51.0
2026-06-13 00:00:00+00:00,22.3,87,20.0,23.6,1004.9,980.4,16,17.5,64,14.4,6.1,143.4,39.6,448.0,11.1,6.0,92.0
2026-06-13 01:00:00+00:00,21.7,91,20.2,24.0,1005.3,980.7,97,11.6,136,40.3,3.1,109.7,33.2,458.0,11.6,5.9,95.0
2026-06-13 02:00:00+00:00,23.0,91,21.5,26.1,1005.5,981.0,41,10.8,95,30.2,0.7,96.6,29.8,470.0,12.2,5.7,99.0
2026-06-13 03:00:00+00:00,23.7,87,21.5,26.3,1006.2,981.8,27,13.8,110,33.1,0.2,67.1,24.2,469.0,11.9,5.7,107.0
2026-06-13 04:00:00+00:00,26.0,81,22.4,29.4,1006.1,981.9,13,11.7,127,32.4,0.1,66.6,22.5,446.0,9.8,6.0,122.0
2026-06-13 05:00:00+00:00,27.3,75,22.6,32.1,1006.4,982.3,0,6.9,113,29.9,0.0,130.9,33.5,410.0,6.8,6.4,139.0
2026-06-13 06:00:00+00:00,29.1,63,21.3,33.8,1007.3,983.3,33,7.8,113,23.0,0.0,142.0,35.5,376.0,4.5,6.6,153.0
2026-06-13 07:00:00+00:00,29.3,62,21.2,33.4,1007.2,983.2,25,10.3,102,27.7,0.2,152.7,37.5,344.0,3.5,6.2,158.0
2026-06-13 08:00:00+00:00,29.7,60,21.2,34.0,1006.7,982.7,37,10.4,88,30.2,0.0,153.2,38.0,313.0,3.1,5.6,160.0
2026-06-13 09:00:00+00:00,29.8,58,20.7,33.3,1006.0,982.1,33,10.7,67,28.4,0.2,153.2,38.3,299.0,3.4,5.2,159.0
2026-06-13 10:00:00+00:00,30.2,58,21.1,33.1,1005.3,981.4,14,11.2,71,29.5,0.2,147.6,37.6,296.0,2.8,5.2,160.0
2026-06-13 11:00:00+00:00,30.4,57,20.8,32.9,1004.6,980.7,23,11.5,82,28.8,0.0,142.5,37.1,310.0,2.8,5.4,160.0
2026-06-13 12:00:00+00:00,30.6,54,20.2,32.6,1004.6,980.8,9,13.4,76,27.7,0.0,36.9,19.3,373.0,8.1,4.9,137.0
2026-06-13 13:00:00+00:00,29.0,61,20.9,31.7,1004.4,980.4,2,10.8,87,31.3,0.0,35.0,18.1,531.0,15.4,5.6,120.0
2026-06-13 14:00:00+00:00,27.4,70,21.5,30.8,1004.7,980.6,0,8.6,100,22.3,0.0,33.5,21.1,739.0,25.7,6.5,96.0
2026-06-13 15:00:00+00:00,26.4,76,21.9,30.3,1004.6,980.4,0,6.3,70,16.2,0.0,37.8,27.1,889.0,35.7,7.4,74.0
2026-06-13 16:00:00+00:00,26.0,79,22.1,30.0,1004.6,980.4,0,5.9,92,11.2,0.0,41.4,31.4,937.0,44.5,8.3,56.0
2026-06-13 17:00:00+00:00,25.7,81,22.1,30.2,1004.4,980.2,0,3.5,69,9.7,0.0,44.9,35.2,927.0,52.9,9.2,40.0
2026-06-13 18:00:00+00:00,26.2,77,21.7,30.0,1004.2,980.0,0,6.2,57,6.8,0.0,51.3,40.4,886.0,59.9,9.8,27.0
2026-06-13 19:00:00+00:00,25.5,78,21.3,29.3,1004.3,980.1,1,4.8,42,11.9,0.0,59.6,47.1,807.0,65.3,9.9,17.0
2026-06-13 20:00:00+00:00,25.2,80,21.5,29.3,1004.1,979.8,1,3.4,25,7.9,0.0,65.0,51.6,696.0,69.4,9.8,9.0
2026-06-13 21:00:00+00:00,24.8,83,21.6,28.8,1003.6,979.3,0,4.2,36,7.2,0.0,65.2,51.6,602.0,71.5,9.8,4.0
2026-06-13 22:00:00+00:00,24.5,83,21.4,28.4,1003.4,979.1,0,4.6,51,7.9,0.0,67.5,52.6,535.0,72.2,9.9,0.0
2026-06-13 23:00:00+00:00,24.2,83,21.2,28.0,1003.4,979.1,0,4.8,61,8.6,0.0,71.2,54.0,485.0,71.0,10.0,0.0
2026-06-14 00:00:00+00:00,24.9,85,22.1,29.5,1003.6,979.3,0,2.2,346,7.6,0.0,63.6,44.4,464.0,51.5,8.4,15.0
2026-06-14 01:00:00+00:00,25.3,80,21.6,29.6,1003.9,979.7,0,3.1,21,6.5,0.0,59.1,42.3,499.0,41.9,9.2,40.0
2026-06-14 02:00:00+00:00,26.7,76,22.1,31.4,1003.9,979.8,0,1.7,77,6.8,0.0,64.7,36.7,564.0,28.4,10.2,76.0
2026-06-14 03:00:00+00:00,28.8,59,19.9,32.0,1004.1,980.1,0,4.0,72,12.2,0.0,65.0,32.1,588.0,17.3,10.7,109.0
2026-06-14 04:00:00+00:00,30.3,50,18.8,32.7,1004.0,980.2,0,5.9,79,16.9,0.0,57.7,27.7,527.0,10.8,10.1,134.0
2026-06-14 05:00:00+00:00,31.3,47,18.7,34.7,1003.9,980.1,0,4.3,88,16.9,0.0,53.0,24.6,426.0,6.6,8.8,156.0
2026-06-14 06:00:00+00:00,32.3,43,18.2,36.4,1003.7,980.0,0,3.4,93,14.8,0.0,46.1,21.3,352.0,3.8,7.9,173.0
2026-06-14 07:00:00+00:00,33.1,42,18.4,37.9,1003.4,979.8,0,2.3,122,13.7,0.0,40.0,18.9,331.0,2.5,7.6,183.0
2026-06-14 08:00:00+00:00,33.7,41,18.4,38.6,1002.4,978.8,0,1.7,139,11.9,0.0,38.5,18.7,338.0,2.6,7.5,187.0
2026-06-14 09:00:00+00:00,34.1,38,17.9,38.4,1001.6,978.1,0,1.6,117,10.8,0.0,38.3,19.1,364.0,3.1,7.6,189.0
2026-06-14 10:00:00+00:00,34.4,35,17.0,37.3,1001.0,977.5,0,3.1,118,11.5,0.0,39.7,20.0,391.0,0.7,7.7,193.0
2026-06-14 11:00:00+00:00,34.3,36,17.0,36.2,1000.4,976.9,1,3.7,129,12.6,0.0,40.4,20.7,438.0,0.0,8.0,195.0
2026-06-14 12:00:00+00:00,34.4,31,14.6,35.6,999.8,976.4,1,1.7,72,11.5,0.0,36.8,18.5,545.0,5.8,8.2,175.0
2026-06-14 13:00:00+00:00,33.3,37,16.7,35.2,999.8,976.3,2,2.8,35,7.2,0.0,36.6,19.8,762.0,32.5,11.0,138.0
2026-06-14 14:00:00+00:00,31.2,56,21.4,35.6,999.6,975.9,2,0.8,135,6.1,0.0,49.8,37.0,1039.0,69.4,14.9,88.0
2026-06-14 15:00:00+00:00,30.0,62,22.0,34.1,999.7,975.9,2,5.5,169,8.6,0.0,67.5,53.8,1276.0,98.7,18.3,47.0
2026-06-14 16:00:00+00:00,30.1,57,20.6,33.7,1000.3,976.5,0,3.2,146,9.7,0.0,84.8,70.5,1467.0,112.9,20.8,27.0
2026-06-14 17:00:00+00:00,30.1,52,19.2,33.0,1000.7,976.9,0,3.5,156,5.4,0.0,92.9,78.7,1618.0,119.4,22.9,18.0
2026-06-14 18:00:00+00:00,30.2,58,20.9,33.8,1000.5,976.7,0,4.2,185,6.5,0.0,92.2,77.5,1640.0,122.3,23.9,12.0
2026-06-14 19:00:00+00:00,29.6,57,20.2,32.8,1000.2,976.4,0,4.9,178,8.6,0.0,90.6,75.7,1437.0,123.2,23.5,6.0
2026-06-14 20:00:00+00:00,28.4,64,21.0,32.1,1000.0,976.1,0,4.1,195,10.1,0.0,91.0,75.9,1106.0,120.4,22.2,3.0
2026-06-14 21:00:00+00:00,28.4,63,20.8,32.4,1000.2,976.3,0,1.5,166,6.5,0.0,93.8,79.2,852.0,113.6,20.4,3.0
2026-06-14 22:00:00+00:00,28.0,65,20.7,31.9,1000.3,976.4,0,1.5,166,2.2,0.0,91.0,78.7,759.0,100.8,18.2,3.0
2026-06-14 23:00:00+00:00,27.5,63,19.9,30.8,1000.5,976.5,0,3.2,106,5.0,0.0,80.6,70.5,743.0,83.9,15.6,6.0
2026-06-15 00:00:00+00:00,27.3,69,21.0,30.6,1000.9,976.9,0,7.7,147,12.6,0.0,61.7,51.8,753.0,50.1,17.2,51.0
2026-06-15 01:00:00+00:00,27.4,67,20.8,30.5,1001.3,977.3,0,7.8,157,15.8,0.0,60.1,52.6,800.0,44.6,18.8,70.0
2026-06-15 02:00:00+00:00,29.0,64,21.6,33.0,1001.9,978.0,9,4.8,101,14.4,0.0,56.6,49.4,873.0,36.8,21.0,98.0
2026-06-15 03:00:00+00:00,30.1,59,21.3,33.2,1003.2,979.4,50,9.9,90,22.7,0.0,45.4,37.5,885.0,28.7,21.7,126.0
2026-06-15 04:00:00+00:00,29.6,59,20.7,32.4,1004.3,980.4,37,9.5,100,28.1,0.0,35.7,30.4,772.0,20.0,19.7,156.0
2026-06-15 05:00:00+00:00,31.2,53,20.6,34.4,1004.7,980.9,54,10.0,113,27.0,0.0,32.1,26.7,599.0,11.1,16.2,187.0
2026-06-15 06:00:00+00:00,33.0,51,21.4,37.5,1003.5,979.9,20,4.7,118,26.3,0.0,38.6,26.4,469.0,4.7,13.3,207.0
2026-06-15 07:00:00+00:00,33.2,46,20.2,38.2,1003.2,979.6,43,1.6,153,17.6,0.0,49.2,27.8,433.0,2.6,11.5,210.0
2026-06-15 08:00:00+00:00,33.9,44,19.8,37.8,1002.4,978.9,13,4.6,189,15.5,0.1,56.5,29.3,441.0,3.0,10.2,203.0
2026-06-15 09:00:00+00:00,34.5,42,19.6,38.7,1002.0,978.5,82,4.9,237,16.6,0.0,58.6,30.3,448.0,4.0,9.5,197.0
2026-06-15 10:00:00+00:00,34.7,39,18.9,38.2,1001.5,978.0,10,0.7,256,16.6,0.1,61.9,31.8,395.0,1.9,9.2,200.0
2026-06-15 11:00:00+00:00,35.1,37,18.1,37.7,1001.1,977.7,41,2.3,29,9.4,0.0,70.3,34.9,342.0,0.3,9.5,204.0
2026-06-15 12:00:00+00:00,34.7,39,18.9,37.4,1000.5,977.1,7,4.2,149,14.0,0.0,102.2,48.0,423.0,8.4,12.9,207.0
2026-06-15 13:00:00+00:00,33.4,49,21.4,37.2,1000.8,977.3,2,4.7,90,11.2,0.0,96.2,49.7,761.0,13.3,12.4,181.0
2026-06-15 14:00:00+00:00,31.7,59,22.6,36.0,1001.2,977.5,2,6.5,132,11.5,0.0,74.0,47.7,1234.0,19.9,11.6,146.0
2026-06-15 15:00:00+00:00,30.9,58,21.7,34.3,1001.2,977.5,0,8.6,150,15.8,0.0,67.8,45.3,1607.0,24.9,10.8,116.0
2026-06-15 16:00:00+00:00,29.8,61,21.6,33.3,1002.0,978.2,0,8.1,111,15.8,0.0,65.9,44.1,1785.0,26.4,10.0,100.0
2026-06-15 17:00:00+00:00,29.0,64,21.5,32.2,1002.3,978.4,0,9.4,114,17.3,0.0,66.4,44.4,1863.0,26.1,9.3,90.0
2026-06-15 18:00:00+00:00,29.5,63,21.7,33.2,1002.8,978.9,1,7.3,138,18.0,0.0,68.0,45.3,1898.0,25.8,8.8,81.0
2026-06-15 19:00:00+00:00,28.6,66,21.7,32.1,1002.1,978.2,1,7.9,131,14.0,0.0,69.8,46.2,1930.0,26.1,8.6,72.0
2026-06-15 20:00:00+00:00,27.9,69,21.6,31.5,1001.9,977.9,1,7.2,122,14.4,0.0,71.2,47.0,1918.0,26.4,8.7,65.0
2026-06-15 21:00:00+00:00,27.4,71,21.7,31.0,1001.8,977.8,0,7.3,106,13.0,0.0,70.3,47.5,1797.0,26.7,8.9,60.0
2026-06-15 22:00:00+00:00,26.9,75,22.0,30.9,1002.3,978.2,0,6.1,104,13.3,0.0,66.8,46.9,1449.0,27.1,9.1,55.0
2026-06-15 23:00:00+00:00,26.6,78,22.4,30.9,1002.9,978.8,2,5.4,130,10.4,0.0,62.4,45.9,991.0,27.5,9.5,51.0
2026-06-16 00:00:00+00:00,27.1,78,23.0,31.9,1003.2,979.1,22,4.6,79,16.6,0.0,53.4,40.7,715.0,18.2,10.4,79.0
2026-06-16 01:00:00+00:00,25.5,74,20.5,27.5,1005.2,980.9,100,14.5,354,36.7,0.0,53.4,40.4,828.0,18.8,11.7,82.0
2026-06-16 02:00:00+00:00,24.2,85,21.5,28.6,1005.5,981.1,100,1.1,162,34.2,1.7,66.6,43.4,1122.0,19.4,13.3,88.0
2026-06-16 03:00:00+00:00,24.6,94,23.6,29.1,1004.9,980.6,99,8.5,61,16.2,2.6,85.0,47.1,1264.0,18.5,14.1,101.0
2026-06-16 04:00:00+00:00,25.8,85,23.0,29.8,1005.2,981.0,99,9.9,81,23.0,0.1,91.0,47.5,1064.0,14.7,13.1,127.0
2026-06-16 05:00:00+00:00,28.2,71,22.5,32.0,1005.5,981.5,81,9.9,91,28.4,0.0,90.3,46.6,712.0,9.3,11.3,161.0
2026-06-16 06:00:00+00:00,30.1,56,20.3,33.6,1006.0,982.1,77,9.6,95,25.6,0.0,94.3,47.3,450.0,5.3,9.9,186.0
2026-06-16 07:00:00+00:00,30.7,52,19.8,34.6,1006.0,982.1,2,7.8,103,24.1,0.0,95.9,47.0,385.0,3.8,9.6,196.0
2026-06-16 08:00:00+00:00,31.7,50,20.0,36.4,1005.0,981.2,3,6.3,110,24.1,0.0,95.2,46.3,410.0,3.7,9.9,198.0
2026-06-16 09:00:00+00:00,32.4,52,21.1,37.5,1003.8,980.1,1,5.4,132,19.4,0.0,99.9,48.5,449.0,4.2,10.2,199.0
2026-06-16 10:00:00+00:00,33.1,49,21.1,37.8,1003.5,979.9,18,3.0,155,16.9,0.0,91.7,46.3,435.0,2.5,10.3,206.0
2026-06-16 11:00:00+00:00,33.3,48,20.9,37.5,1003.2,979.6,20,0.6,108,11.5,0.0,92.7,47.5,436.0,1.3,10.5,212.0
2026-06-16 12:00:00+00:00,33.5,42,18.7,36.2,1002.0,978.4,0,3.7,151,7.2,0.0,65.0,39.1,578.0,8.6,8.8,157.0
2026-06-16 13:00:00+00:00,33.0,46,20.0,36.3,1002.4,978.8,2,3.4,148,10.8,0.0,64.3,40.5,983.0,21.8,10.2,131.0
2026-06-16 14:00:00+00:00,31.4,59,22.5,36.0,1002.8,979.1,1,4.0,172,7.2,0.0,61.7,45.2,1531.0,40.2,12.2,95.0
2026-06-16 15:00:00+00:00,30.5,65,23.1,35.3,1003.1,979.3,0,4.8,167,7.9,0.0,62.6,48.1,1985.0,54.7,13.9,66.0
2026-06-16 16:00:00+00:00,29.9,65,22.6,34.1,1003.7,979.8,0,6.8,151,11.9,0.0,63.6,51.7,2314.0,61.2,14.9,51.0
2026-06-16 17:00:00+00:00,29.2,67,22.5,33.4,1003.9,980.0,0,6.8,169,12.6,0.0,65.0,54.6,2549.0,63.8,15.6,42.0
2026-06-16 18:00:00+00:00,29.4,68,22.8,33.8,1004.1,980.2,0,6.6,229,12.2,0.0,65.9,52.6,2556.0,66.3,15.9,34.0
2026-06-16 19:00:00+00:00,28.8,71,23.1,33.8,1003.5,979.5,0,4.0,262,11.9,0.0,68.2,55.1,2173.0,70.0,15.6,25.0
2026-06-16 20:00:00+00:00,28.3,74,23.3,33.4,1003.5,979.5,0,3.1,225,6.1,0.0,72.2,59.1,1562.0,73.5,15.1,18.0
2026-06-16 21:00:00+00:00,27.3,78,23.2,32.0,1003.7,979.6,0,6.0,201,10.1,0.0,79.4,64.7,1068.0,76.6,15.0,12.0
2026-06-16 22:00:00+00:00,26.8,80,23.2,31.5,1004.1,980.0,0,5.8,196,10.4,0.0,85.4,68.7,814.0,81.1,15.9,4.0
2026-06-16 23:00:00+00:00,26.4,83,23.3,31.2,1004.3,980.1,1,5.8,187,11.5,0.0,90.3,72.6,678.0,85.3,17.3,0.0
2026-06-17 00:00:00+00:00,27.0,84,24.0,32.3,1004.2,980.1,2,4.8,200,9.7,0.0,75.9,62.4,634.0,59.0,15.7,23.0
2026-06-17 01:00:00+00:00,27.1,84,24.2,32.8,1004.6,980.5,0,3.1,152,9.0,0.0,76.1,62.6,735.0,50.5,18.5,39.0
2026-06-17 02:00:00+00:00,28.5,79,24.4,34.4,1004.9,980.9,0,2.3,122,8.3,0.0,83.4,55.9,928.0,38.6,22.3,63.0
2026-06-17 03:00:00+00:00,30.2,70,24.0,35.6,1005.4,981.5,0,4.5,146,13.7,0.0,93.6,52.6,1031.0,27.7,24.2,91.0
2026-06-17 04:00:00+00:00,31.4,63,23.6,36.3,1005.5,981.7,0,6.1,177,18.7,0.0,92.4,50.4,947.0,19.0,22.7,128.0
2026-06-17 05:00:00+00:00,32.8,56,22.7,37.9,1005.2,981.5,0,5.8,182,18.7,0.0,81.7,47.5,773.0,11.4,19.5,170.0
2026-06-17 06:00:00+00:00,34.3,42,19.4,38.7,1005.4,981.8,13,3.8,188,19.1,0.0,77.1,47.7,620.0,6.0,16.5,201.0
2026-06-17 07:00:00+00:00,34.9,39,18.7,39.2,1004.8,981.3,23,3.5,189,16.6,0.3,74.7,47.6,520.0,3.8,14.4,215.0
2026-06-17 08:00:00+00:00,35.1,38,18.6,39.3,1004.1,980.6,18,3.1,201,14.8,0.0,73.3,47.5,441.0,3.9,12.7,218.0
2026-06-17 09:00:00+00:00,35.3,37,18.4,39.3,1003.2,979.8,12,2.7,172,13.3,0.0,71.9,47.4,401.0,4.6,11.7,220.0
2026-06-17 10:00:00+00:00,35.3,37,18.5,38.7,1002.8,979.4,3,2.6,196,13.0,0.0,70.3,47.5,361.0,2.8,11.6,227.0
2026-06-17 11:00:00+00:00,35.2,38,18.7,38.1,1002.1,978.7,2,2.4,207,12.2,0.0,69.2,47.5,358.0,1.6,12.2,232.0
2026-06-17 12:00:00+00:00,36.5,33,17.4,38.6,1000.7,977.4,20,3.4,177,11.9,0.0,76.4,49.6,526.0,8.9,14.9,212.0
2026-06-17 13:00:00+00:00,35.6,37,18.7,38.2,1000.9,977.5,9,4.1,218,10.8,0.0,74.3,49.2,1031.0,32.1,16.9,174.0
2026-06-17 14:00:00+00:00,33.6,50,21.7,37.4,1001.4,977.9,2,6.2,232,11.2,0.0,75.4,57.7,1706.0,64.3,19.7,120.0
2026-06-17 15:00:00+00:00,32.7,55,22.5,37.1,1001.8,978.2,1,5.4,220,11.2,0.0,92.0,71.9,2181.0,89.2,21.9,76.0
2026-06-17 16:00:00+00:00,32.1,56,22.2,36.2,1002.2,978.5,1,5.7,212,9.7,0.0,105.5,85.2,2294.0,100.2,23.3,51.0
2026-06-17 17:00:00+00:00,31.3,61,22.7,35.8,1002.4,978.7,1,5.3,208,10.4,0.0,109.2,90.6,2206.0,103.9,24.1,36.0
2026-06-17 18:00:00+00:00,31.0,59,22.2,35.2,1003.5,979.7,1,5.3,315,9.4,0.0,100.4,83.8,2034.0,104.7,24.0,25.0
2026-06-17 19:00:00+00:00,30.3,61,22.0,34.3,1002.9,979.1,5,5.6,345,9.7,0.0,95.5,79.9,1767.0,103.2,22.5,16.0
2026-06-17 20:00:00+00:00,30.0,59,21.1,33.4,1002.6,978.8,0,6.3,325,11.2,0.0,97.1,80.6,1415.0,98.8,20.2,12.0
2026-06-17 21:00:00+00:00,29.3,61,20.9,32.6,1002.2,978.3,1,6.2,308,11.5,0.0,99.2,82.7,1125.0,93.6,18.2,9.0
2026-06-17 22:00:00+00:00,28.5,64,21.0,32.0,1002.4,978.5,0,6.1,317,11.2,0.0,94.1,80.1,944.0,88.6,16.9,4.0
2026-06-17 23:00:00+00:00,27.9,67,21.2,31.5,1002.6,978.6,0,5.8,326,11.5,0.0,90.1,78.2,825.0,82.9,16.0,1.0
2026-06-18 00:00:00+00:00,27.8,71,22.1,31.9,1003.1,979.1,70,5.4,40,10.4,0.0,92.2,83.4,773.0,59.5,17.5,32.0
2026-06-18 01:00:00+00:00,27.9,70,21.9,32.0,1003.5,979.5,28,5.0,41,10.4,0.0,92.2,84.3,830.0,51.1,20.6,61.0
2026-06-18 02:00:00+00:00,29.3,64,21.9,33.7,1003.7,979.8,11,2.5,86,10.1,0.0,84.5,72.6,954.0,39.2,24.7,103.0
2026-06-18 03:00:00+00:00,31.1,56,21.3,35.3,1004.1,980.3,19,2.5,90,10.8,0.0,71.2,57.3,1018.0,28.3,26.8,142.0
2026-06-18 04:00:00+00:00,32.8,50,21.0,36.6,1004.1,980.4,12,3.5,69,14.0,0.0,67.5,53.7,956.0,19.3,25.0,176.0
2026-06-18 05:00:00+00:00,34.4,44,20.4,38.7,1004.1,980.6,2,3.1,90,15.1,0.0,65.2,50.4,835.0,11.3,21.2,207.0
2026-06-18 06:00:00+00:00,35.7,38,19.1,40.2,1004.1,980.7,5,2.7,340,14.0,0.0,61.9,45.3,730.0,5.6,17.8,227.0
2026-06-18 07:00:00+00:00,36.7,36,19.0,41.5,1003.5,980.1,13,2.2,5,15.5,0.0,59.1,41.9,670.0,3.3,15.4,229.0
2026-06-18 08:00:00+00:00,37.4,32,17.9,41.7,1002.5,979.2,28,1.4,360,14.4,0.0,58.1,40.4,627.0,3.4,13.4,220.0
2026-06-18 09:00:00+00:00,37.8,30,17.3,41.2,1002.0,978.8,39,2.2,265,14.4,0.0,57.9,39.7,592.0,4.0,12.0,210.0
2026-06-18 10:00:00+00:00,37.4,30,17.1,39.5,1001.4,978.2,34,4.0,231,16.2,0.1,57.4,38.9,567.0,3.7,11.3,203.0
2026-06-18 11:00:00+00:00,36.9,31,16.8,37.7,1001.3,978.0,38,10.9,230,28.8,0.0,55.6,37.5,551.0,4.0,11.2,195.0
2026-06-18 12:00:00+00:00,38.1,27,15.6,38.8,999.7,976.5,12,8.1,253,30.2,0.0,64.7,42.8,531.0,7.7,11.2,185.0
2026-06-18 13:00:00+00:00,37.3,26,14.5,37.7,999.6,976.4,5,7.5,240,22.0,0.0,60.8,42.0,484.0,17.4,12.0,156.0
2026-06-18 14:00:00+00:00,35.7,32,16.5,36.6,1000.3,977.0,5,9.1,232,19.1,0.0,62.6,45.4,434.0,30.6,13.1,117.0
2026-06-18 15:00:00+00:00,34.2,38,18.1,35.9,1001.0,977.5,2,8.3,259,18.7,0.0,65.4,49.8,439.0,38.4,13.6,89.0
